Country,Year,"Number of New
Limited Liability Companies",New business density rate,Country_Code,Region,Income group,Account (% age 15+),Saved at a financial institution (% age 15+),indicator,estimate,Economy,Informal_Economy_Percentage,Series Name.x,Series Code.x,Country Name.x,Female_LFP,Series Name.y,Series Code.y,Country Name.y,Male_LFP,LFP_Gender_Gap,Country Name.x.x,Indicator Name.x,Indicator Code.x,Country Name.y.y,Indicator Name.y,Indicator Code.y,GDP_Constant_2015USD,Country Name.x.x.x,Indicator Name.x.x,Indicator Code.x.x,Gov_Edu_Spending_PctGDP,Country Name.y.y.y,Indicator Name.y.y,Indicator Code.y.y,Female_Pop_Percentage,Country Name.x.x.x.x,Indicator Name.x.x.x,Indicator Code.x.x.x,Country Name.y.y.y.y,Indicator Name.y.y.y,Indicator Code.y.y.y,Working_Age_Pop,Country Name.x.x.x.x.x,Population_Growth,Total_Population,Entrepreneurship_Score,WEFS,Country Name.x.x.x.x.x.x,Indicator Name.x.x.x.x,Indicator Code.x.x.x.x,Employment_Agriculture,Country Name.y.y.y.y.y,Indicator Name.y.y.y.y,Indicator Code.y.y.y.y,Employment_Industry,Country Name,Indicator Name,Indicator Code,Employment_Services,Dominant_Employment_Sector,region,sub-region
United Kingdom,2011,453898,10.90912858,GBR,High income,High income,0.972012877,0.437993377,cc,1.614863515,United Kingdom,12.00810051,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,55.652,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Kingdom,68.272,12.62,United Kingdom,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Kingdom,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.69E+12,United Kingdom,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.572189808,United Kingdom,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.10284817,United Kingdom,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,"Population ages 15-64, total",SP.POP.1564.TO,41540721,United Kingdom,0.781506562,63258810,100,6.788343913,United Kingdom,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.220280467,United Kingdom,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.17776557,United Kingdom,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.60195734,Services,Europe,Northern Europe
United Kingdom,2014,585672,14.0020398,GBR,High income,High income,0.989310563,0.522985935,cc,1.746339202,United Kingdom,11.99468899,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,56.499,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Kingdom,68.059,11.56,United Kingdom,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Kingdom,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.86E+12,United Kingdom,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.601349831,United Kingdom,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.00435489,United Kingdom,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,"Population ages 15-64, total",SP.POP.1564.TO,41720930,United Kingdom,0.736463979,64602298,100,6.920957875,United Kingdom,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.25624364,United Kingdom,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.96526643,United Kingdom,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.77848671,Services,Europe,Northern Europe
United Kingdom,2017,632517,14.96558587,GBR,High income,High income,0.963663161,0.636750579,cc,1.814270496,United Kingdom,11.90750408,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,57.248,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Kingdom,67.796,10.548,United Kingdom,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Kingdom,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.06E+12,United Kingdom,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.452569962,United Kingdom,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.88277322,United Kingdom,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,"Population ages 15-64, total",SP.POP.1564.TO,42215539,United Kingdom,0.679374474,66058859,100,7.091457571,United Kingdom,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.163074598,United Kingdom,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.25973421,United Kingdom,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.57719119,Services,Europe,Northern Europe
United Kingdom,2021,766688,18.03552365,GBR,High income,High income,0.997632742,0.609778881,cc,1.640584111,,11.97009786,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,58,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Kingdom,66.096,8.096,United Kingdom,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Kingdom,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.07E+12,United Kingdom,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.904580116,United Kingdom,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.79244063,United Kingdom,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,"Population ages 15-64, total",SP.POP.1564.TO,42525876,United Kingdom,-0.081937241,67026292,100,7.330863195,United Kingdom,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.024298334,United Kingdom,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.11809052,United Kingdom,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.85761115,Services,Europe,Northern Europe
Uruguay,2011,5875,2.633750833,URY,High income,High income,0.235426009,0.056924731,cc,1.289977908,Uruguay,44.65657425,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uruguay,56.842,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uruguay,76.095,19.253,Uruguay,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uruguay,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51379472634,Uruguay,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.149370193,Uruguay,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.576443,Uruguay,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,"Population ages 15-64, total",SP.POP.1564.TO,2119640,Uruguay,0.248141512,3326825,75,1.254553217,Uruguay,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,9.7925955,Uruguay,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.77895858,Uruguay,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.42844592,Services,Americas,Latin America and the Caribbean
Uruguay,2014,4039,1.834956582,URY,High income,High income,0.455857277,0.124607556,cc,1.388093233,Uruguay,43.03144836,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uruguay,56.899,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uruguay,75.71,18.811,Uruguay,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uruguay,GDP (constant 2015 US$),NY.GDP.MKTP.KD,57467273108,Uruguay,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.267350197,Uruguay,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.55565566,Uruguay,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,"Population ages 15-64, total",SP.POP.1564.TO,2152994,Uruguay,0.328187101,3356334,75,1.30986545,Uruguay,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,9.139662248,Uruguay,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.00756077,Uruguay,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.85271547,Services,Americas,Latin America and the Caribbean
Uruguay,2017,4039,1.834956582,URY,High income,High income,0.638680041,0.118072301,cc,1.253417969,Uruguay,41.85603333,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uruguay,56.059,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uruguay,72.917,16.858,Uruguay,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uruguay,GDP (constant 2015 US$),NY.GDP.MKTP.KD,59675827110,Uruguay,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.417870045,Uruguay,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.51139006,Uruguay,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,"Population ages 15-64, total",SP.POP.1564.TO,2182961,Uruguay,0.270549143,3388438,75,1.377589264,Uruguay,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.74416821,Uruguay,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.73476986,Uruguay,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.52099886,Services,Americas,Latin America and the Caribbean
Uruguay,2021,5875,2.633750833,URY,High income,High income,0.741272688,0.150905669,cc,1.585964561,,43.18135198,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uruguay,56.08,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uruguay,70.395,14.315,Uruguay,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uruguay,GDP (constant 2015 US$),NY.GDP.MKTP.KD,58984504648,Uruguay,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.460659981,Uruguay,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.49897179,Uruguay,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,"Population ages 15-64, total",SP.POP.1564.TO,2210719,Uruguay,-0.066895609,3396695,75,1.383665841,Uruguay,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.667443277,Uruguay,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.35180184,Uruguay,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.98075488,Services,Americas,Latin America and the Caribbean
Uzbekistan,2011,16622,0.849674305,UZB,Europe & Central Asia (excluding high income),Lower middle income,0.225039184,0.008212499,cc,-1.387564898,,37.73286057,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uzbekistan,42.177,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uzbekistan,73.389,31.212,Uzbekistan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uzbekistan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,65457747965,Uzbekistan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.818760872,Uzbekistan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.70171247,Uzbekistan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uzbekistan,"Population ages 15-64, total",SP.POP.1564.TO,19233398,Uzbekistan,1.530181685,28823196,75,1.14231597,Uzbekistan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.72719608,Uzbekistan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.46899918,Uzbekistan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.80380475,Services,Asia,Central Asia
Uzbekistan,2014,17469,0.84414039,UZB,Europe & Central Asia (excluding high income),Lower middle income,0.407100141,0.018365581,cc,-1.194759607,,37.73286057,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uzbekistan,40.985,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uzbekistan,73.375,32.39,Uzbekistan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uzbekistan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,80392884506,Uzbekistan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.713230133,Uzbekistan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.66666604,Uzbekistan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uzbekistan,"Population ages 15-64, total",SP.POP.1564.TO,20306983,Uzbekistan,1.664603832,30222994,75,1.110243803,Uzbekistan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.00913236,Uzbekistan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.82492745,Uzbekistan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,57.16594019,Services,Asia,Central Asia
Uzbekistan,2017,26186,1.213246094,UZB,Europe & Central Asia (excluding high income),Lower middle income,0.370897353,0.023039479,cc,-1.187155008,,37.73286057,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uzbekistan,40.173,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uzbekistan,73.455,33.282,Uzbekistan,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uzbekistan,GDP (constant 2015 US$),NY.GDP.MKTP.KD,95322862968,Uzbekistan,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.033319473,Uzbekistan,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.62437433,Uzbekistan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uzbekistan,"Population ages 15-64, total",SP.POP.1564.TO,21097157,Uzbekistan,1.694424895,31819178,75,1.0870623,Uzbekistan,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.28844032,Uzbekistan,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.07658836,Uzbekistan,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,57.63497132,Services,Asia,Central Asia
Zambia,2011,7774,1.050793299,ZMB,Sub-Saharan Africa (excluding high income),Lower middle income,0.213649094,0.117658526,cc,-0.41075328,Zambia,43.3224411,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zambia,51.69,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Zambia,66.997,15.307,Zambia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Zambia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,17447560253,Zambia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.357722759,Zambia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.71365815,Zambia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,"Population ages 15-64, total",SP.POP.1564.TO,7521889,Zambia,3.325275684,14437796,75,1.33567107,Zambia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,58.75812264,Zambia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.284547797,Zambia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.95735384,Agriculture,Africa,Sub-Saharan Africa
Zambia,2014,9400,1.136974045,ZMB,Sub-Saharan Africa (excluding high income),Lower middle income,0.35644871,0.16844359,cc,-0.348072886,Zambia,42.41746521,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zambia,51.826,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Zambia,66.367,14.541,Zambia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Zambia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20648211567,Zambia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,Zambia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.62130253,Zambia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,"Population ages 15-64, total",SP.POP.1564.TO,8391232,Zambia,3.172203429,15895315,75,1.380740473,Zambia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,54.69181812,Zambia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.0958381,Zambia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,34.21232283,Agriculture,Africa,Sub-Saharan Africa
Zambia,2017,9400,1.016460936,ZMB,Sub-Saharan Africa (excluding high income),Lower middle income,0.458632588,0.135652944,cc,-0.56757164,Zambia,40.77499008,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zambia,52.053,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Zambia,65.412,13.359,Zambia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Zambia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22826646594,Zambia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.729640007,Zambia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.54427363,Zambia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,"Population ages 15-64, total",SP.POP.1564.TO,9372618,Zambia,3.067541377,17441320,100,1.95161646,Zambia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,56.7766815,Zambia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.16104775,Zambia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.06225229,Agriculture,Africa,Sub-Saharan Africa
Zambia,2021,13990,1.306259861,ZMB,Sub-Saharan Africa (excluding high income),Lower middle income,0.485218883,0.081521325,cc,-0.757704794,,42.17163213,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Zambia,54.131,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Zambia,66.318,12.187,Zambia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Zambia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24879098748,Zambia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.106432199,Zambia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.50481524,Zambia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,"Population ages 15-64, total",SP.POP.1564.TO,10836840,Zambia,2.815342406,19603607,100,1.935504656,Zambia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,57.78850785,Zambia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.18607434,Zambia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.02543349,Agriculture,Africa,Sub-Saharan Africa
